reflectance
3.7799999713897705
6.360000133514404
5.303999996184649
3.875999927520752
2.3399999737739563
0.6885714190347373
1.0199999809265137
0.4300000071525574
-0.31399999856945915
-0.5400000015894101
0.0
0.5550000071525574
0.0
0.0
0.0
