wavenumber_cm1,reflectance
560,0.03020124588
584,0.02168188677
609,0.01735802908
644,0.01422920871
680,0.01253785179
704,0.01210384326
809,0.01368849822
860,0.01661916665
899,0.01606631666
944,0.01704834812
