wavenumber_cm1,reflectance
560,0.02533374863
584,0.01800484546
609,0.01444796857
644,0.01181383918
680,0.01076694611
704,0.01059829245
809,0.01302159547
860,0.01444882555
899,0.01502114291
944,0.01553415195
