wavenumber_cm1,reflectance
560,0.01022493118
584,0.01153100898
609,0.008608042896
644,0.006229861541
680,0.003144468547
704,0.003661435794
729,0.004030653816
759,0.00390674722
809,0.00432847333
860,0.006587910249
899,0.009939178376
944,0.01297139711
