wavenumber_cm1,reflectance
560,0.02983066207
584,0.03442256725
609,0.03211496091
644,0.02288245452
680,0.01150241214
704,0.01212455396
729,0.0137418652
759,0.01387670553
809,0.0191865611
860,0.02347301092
899,0.03367856878
944,0.04162337119
