wavenumber_cm1,reflectance
560,0.1143217005
584,0.04333151918
609,0.01149313884
644,0.01217154653
680,0.01091437727
704,0.01525647285
809,0.03177116394
860,0.08896225989
899,0.1180065359
944,0.1061203973
