wavenumber_cm1,reflectance
560,0.02362898954
584,0.02062957426
609,0.01667357287
644,0.015029398
680,0.0115603557
704,0.01326476201
809,0.0351701529
860,0.0277097325
899,0.02211495813
944,0.02065168658
