wavenumber_cm1,reflectance
560,0.02876550713
584,0.02934908374
609,0.02277181888
644,0.01708663377
680,0.0133658155
704,0.01472227601
729,0.01583847429
759,0.01551946014
809,0.01958547929
860,0.02835419117
899,0.03622754744
944,0.04107485999
