wavenumber_cm1,reflectance
560,0.02965346696
584,0.02174654581
609,0.01707360772
644,0.01378330182
680,0.01230869396
704,0.01182952136
809,0.01577795618
860,0.01640514
899,0.01776929534
944,0.01895816853
