wavenumber_cm1,reflectance
560,0.01626711494
584,0.01444816936
609,0.01551316818
644,0.008511709849
680,0.008804839417
704,0.009980320234
809,0.01735600265
860,0.02864930292
899,0.04447935269
944,0.03484354564
