wavenumber_cm1,reflectance
560,0.01529182946
584,0.0127981641
609,0.01129688092
644,0.007364438279
680,0.006837679915
704,0.007361618885
809,0.01284681418
860,0.01856336283
899,0.02036831354
944,0.01873890468
