wavenumber_cm1,reflectance
560,0.01278834448
584,0.01106643051
609,0.01007250531
644,0.01046632101
680,0.01137478577
704,0.01155628225
809,0.01248446503
860,0.01875135292
899,0.02435196337
944,0.02895019279
