wavenumber_cm1,reflectance
560,0.03205652618
584,0.03876073536
609,0.03575967941
644,0.01283489209
680,0.0148445736
704,0.02119085427
809,0.0487994584
860,0.04130679459
899,0.02511406075
944,0.04090655612
