wavenumber_cm1,reflectance
560,0.02090477721
584,0.01863600516
609,0.01765738509
644,0.01847852005
680,0.01980198675
704,0.02003062098
809,0.02204373276
860,0.03361972704
899,0.04209631049
944,0.04818819522
