wavenumber_cm1,reflectance
560,0.007349932773
584,0.006989646542
609,0.007349384025
644,0.00703783557
680,0.006375787783
704,0.006325031004
809,0.008950258024
860,0.01054136222
899,0.01184727656
944,0.01166846905
