wavenumber_cm1,reflectance
560,0.01670501379
584,0.01386264479
609,0.01271392556
644,0.01231246429
680,0.01307433684
704,0.01329282462
809,0.01540778279
860,0.02208922627
899,0.02775822545
944,0.03067005244
