wavenumber_cm1,reflectance
560,0.02464224673
584,0.01932024088
609,0.01551942577
644,0.01378710392
680,0.01425097393
704,0.01451809664
809,0.01843875679
860,0.02790709939
899,0.03368977706
944,0.03676347146
