wavenumber_cm1,reflectance
560,0.03874087578
584,0.03982073837
609,0.01069951263
644,0.00783549939
680,0.008644970065
704,0.009618954093
729,0.01184238253
759,0.01453872624
809,0.02191208576
860,0.04434275912
899,0.05075635921
944,0.04117554814
