wavenumber_cm1,reflectance
560,0.015074973
584,0.0124850534
609,0.01183487326
644,0.01338323392
680,0.0153810302
704,0.01622627776
809,0.01756638336
860,0.02727121033
899,0.0363509501
944,0.04707159117
