wavenumber_cm1,reflectance
560,0.0475309483
584,0.05634038387
609,0.07814627227
644,0.07692825657
680,0.04537422952
704,0.03863050741
729,0.0458530587
759,0.05507127451
809,0.0731332198
860,0.1037279001
899,0.1316754329
944,0.1884742495
