wavenumber_cm1,reflectance
560,0.03027321612
584,0.03571202225
609,0.027190313
644,0.02029764655
680,0.01189424762
704,0.01359147746
729,0.01481456314
759,0.01454447941
809,0.01605464652
860,0.02357535374
899,0.03549160806
944,0.04598527264
