wavenumber_cm1,reflectance
560,0.05391112311
584,0.01085660822
609,0.02019425051
644,0.01688285096
680,0.005042537693
704,0.006761491619
729,0.009069474282
759,0.01205232495
809,0.02013721929
860,0.04014602634
899,0.1119771603
944,0.1607567936
