wavenumber_cm1,reflectance
560,0.02512903989
584,0.01812507354
609,0.01772206323
644,0.0125546817
680,0.009553676258
704,0.01031114251
809,0.01717865784
860,0.02514515929
899,0.03950309754
944,0.04086015098
